,0
49800-000,-9.897941800000002
49810-000,-9.822267
49820-000,-9.6843694
49830-000,-10.0156826
49870-000,-10.1012801
49880-000,-10.1610309
49900-000,-10.2475973
49950-000,-10.4459324
49960-000,-10.5629609
49980-000,-10.3503897
53600-000,-7.8741857
53700-000,-7.749314499999999
53900-000,-7.7554837
53990-000,-3.8576305
54500-000,-8.2907347
54800-000,-8.141469599999999
55125-000,-8.0030329
55130-000,-8.2806978
55170-000,-8.043745399999999
55190-000,-7.8982926
55200-000,-8.3627277
55250-000,-8.3652872
55270-000,-8.6294118
55290-000,-8.8831398
55330-000,-9.1795537
55340-000,-9.1288577
55360-000,-8.7904124
55370-000,-8.5368479
55380-000,-8.4662138
55385-000,-8.6866263
55400-000,-8.6741659
55420-000,-8.8854391
55460-000,-8.576933200000001
55490-000,-8.5008021
55495-000,-8.466422399999999
55500-000,-8.3869312
55520-000,-8.4889592
55530-000,-8.6326431
55540-000,-8.6464908
55550-000,-8.739359499999999
55560-000,-8.8325814
55570-000,-8.683683300000002
55580-000,-8.5442501
55590-000,-8.4627496
55600-000,-8.124151699999999
55636-000,-8.2295368
55660-000,-8.1698845
55680-000,-8.489387899999999
55700-000,-7.817537300000001
55720-000,-7.851654799999999
55730-000,-7.8049078
55745-000,-7.695402
55750-000,-7.897515299999999
55790-000,-7.8632022
55800-000,-7.728573399999998
55825-000,-7.920424499999999
55840-000,-7.915849499999999
55850-000,-7.6430699
55870-000,-7.5538756
55890-000,-7.586331599999999
55900-000,-7.5943269
55920-000,-7.4443035
56000-000,-8.211425
56163-000,-8.134751099999999
56180-000,-8.455767999999999
56200-000,-7.937869500000001
56220-000,-7.6486689
56230-000,-7.4373768
56250-000,-7.740099000000001
56260-000,-7.492320499999999
56280-000,-7.6239144
56300-000,-9.3763999
56360-000,-8.6439608
56380-000,-8.6782975
56395-000,-8.7781117
56400-000,-8.5939322
56440-000,-8.6378257
56460-000,-8.9134759
56480-000,-8.9338421
56520-000,-8.679758099999999
56550-000,-8.9620286
56580-000,-8.5273221
56600-000,-8.2569132
56640-000,-8.2197304
56700-000,-7.516013899999999
56780-000,-7.561877499999999
56800-000,-7.747261599999999
56870-000,-7.845569899999999
56900-000,-7.978008399999999
56950-000,-7.8244032
57100-000,-9.477534300000002
57150-000,-9.6124077
57160-000,-9.6978089
57200-000,-10.244264
57230-000,-10.0519585
57240-000,-9.7625469
57250-000,-9.8000846
57265-000,-9.976568
57275-000,-9.9547688
57360-000,-9.826125399999999
57400-000,-9.6652857
57420-000,-9.71937
57442-000,-9.491973699999999
57445-000,-9.517963
57460-000,-9.5436059
57480-000,-9.3700225
57490-000,-9.2661404
57500-000,-9.355093199999999
57540-000,-9.047299299999999
57580-000,-9.5237236
57620-000,-9.5287917
57640-000,-9.6242057
57670-000,-9.570682000000001
57680-000,-9.6610722
57690-000,-9.538140499999999
57700-000,-9.368496
57780-000,-9.3779608
57800-000,-9.1113278
57820-000,-9.334720599999999
57860-000,-8.9740524
57900-000,-9.0047392
57920-000,-9.3002357
57955-000,-8.9444808
57980-000,-9.0776725
58125-000,-7.063447000000001
58135-000,-6.980092
58150-000,-7.0486729
58155-000,-7.096959999999999
58175-000,-6.5563359
58187-000,-6.463927200000001
58200-000,-6.8739016
58213-000,-6.7982993
58220-000,-6.7192288
58225-000,-6.7378881
58233-000,-6.5297073
58255-000,-6.6906402
58280-000,-6.683512899999999
58297-000,-6.7988266
58310-000,-7.0294857
58320-000,-7.354566799999999
58328-000,-7.3590841
58340-000,-7.0407211
58360-000,-7.351664
58388-000,-7.0787824
58397-000,-6.943255300000001
58475-000,-7.412488000000001
58500-000,-7.891887000000001
58540-000,-7.693378699999999
58580-000,-7.566554099999999
58600-000,-6.9078713
58735-000,-7.2508739
58753-000,-7.609918499999999
58755-000,-7.636720399999999
58765-000,-7.236289999999999
58780-000,-7.281812899999999
58840-000,-6.8070569
58865-000,-6.4525359
58884-000,-6.2795811
58890-000,-6.3478903
58900-000,-6.8992144
58910-000,-6.768021399999999
58915-000,-6.513715899999999
58940-000,-7.108422999999999
58970-000,-7.5292887
59162-000,-6.0301136
59173-000,-6.2858448
59178-000,-6.221180599999999
59182-000,-6.0912649
59190-000,-6.393030899999999
59200-000,-6.279565799999999
59215-000,-6.4472391
59255-000,-6.3333417
59280-000,-5.894934699999999
59290-000,-5.7761157
59300-000,-6.469643899999999
59330-000,-6.057086399999999
59343-000,-6.581328999999999
59360-000,-6.7180078
59380-000,-6.238218
59460-000,-5.9237912
59500-000,-5.1942574
59507-000,-5.3675174
59515-000,-5.6029364
59535-000,-5.7673644
59550-000,-5.443088899999999
59570-000,-5.6131011
59575-000,-5.6765399
59584-000,-5.2573734
59598-000,-5.1842311
59650-000,-5.4652715
59655-000,-5.0173185
59680-000,-5.8913185
59695-000,-5.1188492
59700-000,-5.6455578
59770-000,-6.0941648
59780-000,-5.7024931
59865-000,-5.9733642
59900-000,-6.117804
59920-000,-6.196085600000001
59965-000,-6.37391
60029-000,42.05636579999999
61600-000,-3.6899956
61700-000,-3.9997372
61760-000,-3.884188699999999
61880-000,-4.001514999999999
61900-000,-3.8422758
62115-000,-3.8331612
62140-000,-3.5116963
62150-000,-3.4569577
62200-000,-4.6528599
62230-000,-4.565949499999999
62250-000,-4.3839606
62260-040,38.4218479
62265-000,-4.1551589
62270-000,-4.434815299999999
62280-000,-4.326713499999999
62300-000,-3.5316507
62320-000,-3.786912499999999
62350-000,-3.842344
62360-000,-3.9347721
62370-000,-4.0322263
62380-000,-4.2454008
62400-000,-2.9264357
62430-000,-3.2575968
62500-000,-3.4890231
62540-000,-3.4562728
62560-000,-3.1865586
62570-000,-3.0724057
62580-000,-2.9585016
62590-000,-3.0318593
62598-000,-2.8640978
62600-000,-3.741645
62640-000,-3.8329389
62650-000,-3.6350191
62670-000,-3.643706799999999
62680-000,-3.4508906
62685-000,-3.4427624
62690-000,-3.3072032
62700-000,-4.3681626
62730-000,-4.157526499999999
62750-000,-4.5110173
62760-000,-4.3840122
62790-000,-4.2602652
62800-000,-4.6409959
62810-000,-4.724237599999999
62823-000,-4.837153199999999
62840-000,-4.4505838
62850-000,-4.1404824
62870-000,-4.1917414
62880-000,-4.1132769
62900-000,-4.8149897
62920-000,-5.1013386
62930-000,-5.1571715
62940-000,-5.0662102
62960-000,-5.292523699999999
63100-000,-7.205175199999999
63140-000,-6.9078211
63150-000,-6.9349191
63180-000,-7.381196699999999
63190-000,-7.191106700000001
63210-000,-7.4023174
63220-000,-7.0342762
63260-000,-7.555819100000001
63290-000,-7.5993135
63300-000,-6.782170100000001
63360-000,-6.997843599999999
63380-000,-7.1534292
63400-000,-6.567794
63430-000,-6.430091399999999
63475-000,-6.0189936
63500-000,-6.3472583
63540-000,-6.827207599999999
63560-000,-6.0838087
63580-000,-6.4534018
63600-000,-5.589118399999999
63610-000,-5.8002425
63620-000,-5.7571714
63660-000,-5.892287
63680-000,-6.2868395
63700-000,-5.1911556
63740-000,-5.614833
63750-000,-4.9542464
63800-000,-5.2915408
63870-000,-5.1340294
63900-000,-4.9584844
63960-000,-5.2253981
64100-000,-4.2095579
64110-000,-4.672206399999999
64120-000,-4.6145716
64130-000,-4.2738625
64160-000,-3.651084
64180-000,-3.8459435
64190-000,-4.066285199999999
64200-000,-2.9142307
64220-000,-3.147118
64230-000,-3.1850888
64235-000,-3.481132
64240-000,-3.971033
64255-000,-4.4868833
64260-000,-4.3383128
64280-000,-4.921134900000001
64290-000,-5.0175431
64300-000,-6.3783847
64325-000,-6.2444676
64400-000,-6.3493205
64430-000,-5.7583372
64460-000,-5.923759
64490-000,-6.344344
64500-000,-7.0386232
64690-000,-7.1057467
64700-000,-7.7581548
64750-000,-8.2368756
64760-000,-8.3898869
64770-000,-8.988692799999999
64800-000,-7.0658271
64820-000,-7.462833499999999
64840-000,-6.8645704
64860-000,-7.741486099999999
64865-000,-7.9280744
64890-000,-8.358919799999999
64900-000,-9.1452524
64930-000,-9.5255311
64960-000,-9.9821905
64980-000,-10.3693479
65000-000,-2.5421083
65110-000,-2.601077
65130-000,-2.5000299
65145-000,-3.1806794
65150-000,-2.9487812
65170-000,-2.642067
65200-000,-2.5101996
65208-000,-2.1375092
65213-000,-3.2148486
65215-000,-3.2023658
65218-000,-3.0854936
65235-000,-2.7950028
65248-000,-2.3986217
65268-000,-1.8867371
65272-000,-2.7248342
65275-000,-1.5056652
65278-000,-1.808055
65280-000,-1.6204434
65284-000,-2.0505209
65289-000,-2.0133843
65295-000,-1.2902596
65300-000,-3.8058089
65320-000,-4.2887392
65350-000,-3.5552834
65365-000,-3.2329855
65370-000,-3.6838152
65380-000,-3.7876441
65390-000,-4.2544385
65393-000,-4.7027003
65398-000,-3.823875999999999
65400-000,-4.5671563
65415-000,-4.055821
65430-000,-3.7127631
65440-000,-3.337349
65465-000,-3.5968727
65470-000,-4.0022848
65480-000,-3.5098478
65485-000,-3.4543432
65490-000,-3.3095124
65500-000,-3.863089
65510-000,-3.6617248
65515-000,-3.8925237
65520-000,-3.6566004
65530-000,-3.2899333
65540-000,-3.2826576
65550-000,-3.3075111
65570-000,-2.9335226
65580-000,-2.9189209
65590-000,-2.8018831
65620-000,-4.252379599999999
65625-000,-4.105694
65640-000,-5.5944457
65665-000,-6.5850345
65685-000,-5.8194561
65690-000,-6.0433667
65695-000,-5.7060482
65700-000,-4.1672291
65705-000,-3.965391699999999
65715-000,-4.605985599999999
65716-000,-4.2660142
65725-000,-4.559027899999999
65740-000,-4.701356800000001
65750-000,-4.8297039
65760-000,-5.2599898
65763-000,-5.7306487
65765-000,-4.9843552
65790-000,-5.649108099999999
65800-000,-8.7070739
65805-000,-6.9402618
65810-000,-9.4778802
65820-000,-8.387055199999999
65840-000,-7.0534966
65895-000,-7.257342500000001
65922-000,-5.2396869
65923-000,-5.2982689
65930-000,-4.7746106
65939-000,-4.5748073
65940-000,-5.7486465
65943-000,-6.4755774
65945-000,-5.050752
65950-000,-5.6608144
65968-000,-6.1539215
65970-000,-6.3413816
65973-000,-6.411055699999999
65975-000,-6.8370422
65980-000,-7.176516700000001
65990-000,-7.557790300000001
67200-000,-1.3684624
68129-000,-2.6820933
68130-000,-2.1074872
68138-000,-3.9205443
68140-000,-3.689611499999999
68143-000,-3.0031495
68145-000,-3.4449224
68148-000,-3.170617
68165-000,-4.301679099999999
68170-000,-2.6445394
68193-000,-7.0402667
68195-000,-7.316863699999999
68198-000,-4.7013877
68200-000,-0.8667864
68210-000,-1.7290097
68220-000,-1.1089868
68230-000,-1.52814
68250-000,-0.1234552
68270-000,0.5080915
68280-000,-1.2206486
68285-000,-1.9854901
68300-000,-1.069513
68330-000,-2.2004645
68360-000,-3.8519704
68365-000,-3.6348486
68380-000,-7.0179497
68383-000,-3.1416826
68385-000,-6.860455399999999
68388-000,-7.472539299999999
68390-000,-6.7544
68398-000,-8.4536385
68400-000,-2.2355058
68415-000,-1.8409583
68420-000,-2.6286135
68430-000,-1.9207489
68440-000,-1.7226207
68445-000,-1.5513402
68447-000,-1.5199701
68450-000,-2.9591201
68465-000,-3.1718499
68470-000,-2.3103337
68473-000,-4.5373474
68475-000,-2.3214391
68480-000,-1.9365911
68485-000,-3.7624765
68488-000,-3.7852847
68490-000,-1.6084356
68500-000,-5.3461929
68515-000,-6.0838087
68518-000,-5.436525
68520-000,-5.6395369
68521-000,-5.677288799999999
68523-000,-6.414399299999999
68524-000,-6.115969
68525-000,-5.0237311
68527-000,-4.9639035
68530-000,-7.402154500000001
68533-000,-6.704217799999999
68535-000,-5.9322195
68537-000,-6.4605786
68540-000,-8.1774335
68543-000,-7.504372200000001
68545-000,-7.736377
68548-000,-6.8204463
68560-000,-9.2291157
68565-000,-8.6178337
68570-000,-6.204223199999999
68575-000,-6.6204728
68580-000,-5.0377529
68585-000,-4.959857299999999
68590-000,-4.6597588
68600-000,-1.1643259
68610-000,-1.0762009
68617-000,-1.9560586
68618-000,-2.3216495
68620-000,-1.4391409
68632-000,-3.8649098
68633-000,-4.191364099999999
68635-000,-1.7613666
68637-000,-2.9657358
68638-000,-4.4287289
68639-000,-3.9421515
68640-000,-1.4871952
68645-000,-1.3758453
68647-000,-0.9701345
68650-000,-1.7437356
68655-000,-1.8410621
68658-000,-2.2322894
68660-000,-1.5564515
68665-000,-2.0927845
68670-000,-1.5152416
68675-000,-2.0191118
68680-000,-2.6729327
68682-000,-2.4121884
68685-000,-1.8572573
68690-000,-2.0159736
68695-000,-2.9457827
68707-000,-0.9593786999999999
68709-000,-0.8587161
68710-000,-0.8086424999999999
68719-000,-0.805596
68720-000,-0.9196177000000001
68721-000,-0.6801982
68722-000,-0.8106734999999999
68725-000,-1.1512241
68730-000,-1.2054896
68734-000,-1.1454493
68738-000,-1.3793088
68748-000,-1.1975563
68750-000,-0.7568787
68760-000,-0.9254064
68770-000,-1.4459727
68773-000,-0.9988769999999999
68774-000,-0.8577566999999999
68775-000,-0.7018913999999999
68780-000,-0.8879577999999999
68785-000,-0.8760992
68786-000,-1.1036362
68790-000,-1.2992532
68795-000,-1.3524989
68800-000,-1.2936976
68810-000,-0.8092553
68815-000,-1.5818614
68820-000,-1.4260091
68825-000,-1.329538
68830-000,-1.3230578
68840-000,-0.8563592
68850-000,-0.6286657999999999
68860-000,-0.8228557
68870-000,-0.5083679
68880-000,-0.1142788
68890-000,-0.157212
68920-000,-1.0173634
68925-000,-0.0394384
68940-000,-0.1175691
68945-000,1.1470667
68950-000,1.5273442
68980-000,3.8429273
68997-000,0.5308026
69100-000,-3.3339824
69117-000,-2.5357278
69130-000,-0.910165
69140-000,-1.9413603
69160-000,-3.0793652
69190-000,-5.3064879
69200-000,-4.6497952
69230-000,-3.9690604
69240-000,-3.722551699999999
69250-000,-3.6687994
69260-000,-6.301979299999999
69265-000,-7.6269603
69280-000,-6.511245499999999
69300-000,2.7937318
69340-000,2.6005122
69360-000,1.3391627
69373-000,0.9439194
69375-000,0.5861763000000001
69400-000,-3.3419323
69415-000,-3.2826763
69430-000,-4.612894300000001
69435-000,-3.9148823
69450-000,-3.1922084
69460-000,-4.8798602
69470-000,-4.460647799999999
69480-000,-6.1453931
69500-000,-5.129172700000001
69600-000,-3.6499007
69630-000,-4.5204349
69640-000,-4.049983
69660-000,-4.4008685
69670-000,-2.4681009
69680-000,-3.0443341
69700-000,-0.2674076
69730-000,-2.6232344
69735-000,-1.4520011
69750-000,0.5582387999999999
69800-000,-7.221913700000001
69820-000,-7.317529699999999
69830-000,-8.6977958
69850-000,-8.7533976
69860-000,-7.7291953
69870-000,-7.8258829
69880-000,-6.841699299999999
69890-000,-7.217434599999999
69925-000,-10.122631
69928-000,-10.2313205
69930-000,-10.5349391
69932-000,-10.705993
69934-000,-10.8612373
69935-000,-10.9395512
69940-000,-9.6096717
69945-000,-9.9140854
69950-000,-9.916520799999999
69960-000,-8.1674401
69970-000,-8.1609053
69980-000,-8.026176999999999
72880-000,-16.1363251
72900-000,-16.0997539
72910-000,-15.7460358
72920-000,-16.0807477
72940-000,-16.1943181
72960-000,-15.8723091
72975-000,-15.6454411
72980-000,-15.6899955
73700-000,-15.3931409
73760-000,-14.4353041
73770-000,-14.2092279
73790-000,-13.6773491
73840-000,-13.002012
73850-000,-16.7073638
73860-000,-13.5017869
73870-000,-15.722106
73900-000,-14.0929612
73950-000,-14.5807778
75170-000,-16.5322518
75180-000,-16.6313476
75200-000,-17.237539
75240-000,-16.9097507
75250-000,-16.6859374
75265-000,-16.7488652
75280-000,-17.0174262
75340-000,-17.0165096
75350-000,-16.9259499
75370-000,-16.5030467
75380-000,-16.6294829
75390-000,-16.5983941
75400-000,-16.3062209
75450-000,-16.1662597
75460-000,-16.4078661
75470-000,-16.3596991
75480-000,-16.115743
75550-000,-18.4945823
75555-000,-17.7157836
75560-000,-18.510053
75570-000,-18.1826871
75600-000,-17.9659326
75610-000,-17.786321
75620-000,-17.5582645
75640-000,-17.3697902
75650-000,-17.7178133
75660-000,-18.1111446
75680-000,-18.1679274
75690-000,-17.7378558
75715-000,-18.2345231
75740-000,-18.111658
75780-000,-17.7785582
75795-000,-17.5438343
75810-000,-18.7573874
75813-000,-18.725468
75820-000,-18.1608814
75828-000,-18.559339
75830-000,-17.6364599
75850-000,-17.0333685
75855-000,-16.766045
75860-000,-18.3954785
75870-000,-18.6055037
75880-000,-18.8384362
75890-000,-18.975058
75915-000,-17.3253494
75920-000,-17.797175
75925-000,-18.1428342
75930-000,-18.0457002
75940-000,-17.5025562
75950-000,-17.0949272
75955-000,-17.1145445
75960-000,-17.4256166
75980-000,-16.9865391
76100-000,-16.4342957
76105-000,-16.6481974
76120-000,-16.6804173
76150-000,-16.1469546
76160-000,-16.2554215
76170-000,-16.4185145
76180-000,-16.5686346
76190-000,-16.8339299
76200-000,-16.3846284
76220-000,-16.1975086
76230-000,-16.4633496
76240-000,-15.9293938
76245-000,-16.220119
76270-000,-15.4541762
76280-000,-15.2172969
76290-000,-15.6727093
76300-000,-15.286821
76305-000,-15.0702791
76310-000,-15.3453259
76330-000,-15.6469053
76335-000,-15.5774156
76340-000,-15.4278187
76350-000,-15.1721909
76360-000,-14.9210683
76380-000,-15.3178833
76390-000,-14.9623876
76400-000,-14.3945641
76410-000,-14.0943847
76420-000,-14.4715177
76450-000,-13.4560286
76470-000,-13.671932
76490-000,-14.0688486
76500-000,-14.3445078
76510-000,-14.5668328
76520-000,-14.2084211
76530-000,-13.8400964
76550-000,-13.3498444
76590-000,-13.2959207
76600-000,-15.8272432
76630-000,-16.02587
76660-000,-15.7831595
76680-000,-15.4957515
76700-000,-14.8204171
76710-000,-14.8877052
76720-000,-15.1403011
76730-000,-15.3634287
76850-000,-11.2786257
76857-000,-10.3555923
76860-000,-8.797549799999999
76862-000,-9.590044899999999
76864-000,-9.2052569
76868-000,-9.2306221
76880-000,-10.1269585
76888-000,-10.2868798
76890-000,-10.5369208
76916-000,-11.2086278
76919-000,-11.1798553
76920-000,-10.6008331
76926-000,-11.1471382
76929-000,-11.1010867
76932-000,-11.6703396
76935-000,-12.5758148
76937-000,-12.3058489
76940-000,-11.7375385
76954-000,-12.607055
76958-000,-11.4934564
76970-000,-11.9636122
76974-000,-11.3815484
76980-000,-12.0416685
76993-000,-13.0719715
76997-000,-13.2109867
77300-000,-11.7319273
77320-000,-12.3849291
77330-000,-12.6770601
77365-000,-13.0142607
77370-000,-11.8764686
77470-000,-11.8034553
77475-000,-12.8747892
77480-000,-12.4301857
77493-000,-10.9201482
77500-000,-10.5795047
77580-000,-11.1589383
77600-000,-10.2017277
77650-000,-9.72839
77660-000,-9.4405706
77690-000,-9.0393109
77700-000,-8.7493375
77710-000,-9.2390843
77725-000,-8.8214214
77760-000,-8.098870699999999
77795-000,-7.5750645
77880-000,-6.5348814
77890-000,-6.27541
77900-000,-6.2135168
77950-000,-5.6424062
77960-000,-5.4845494
78175-000,-16.7838622
78180-000,-16.7817087
78195-000,-15.1260236
78200-000,-16.5790506
78245-000,-15.2583412
78250-000,-15.5804435
78255-000,-15.3776137
78260-000,-15.2236652
78275-000,-15.2634934
78278-000,-15.4530943
78280-000,-15.6625977
78285-000,-15.6237272
78300-000,-14.6234692
78310-000,-13.213161
78320-000,-11.4227335
78325-000,-10.175098
78340-000,-10.2712231
78350-000,-12.3710126
78360-000,-13.6164793
78365-000,-13.5496864
78370-000,-14.8197478
78390-000,-15.0993394
78400-000,-14.0639912
78420-000,-14.5062158
78435-000,-13.5518468
78450-000,-13.6704675
78455-000,-12.9652651
78470-000,-14.3501113
78500-000,-10.6745664
78505-000,-10.4766892
78510-000,-11.1612164
78515-000,-10.7630505
78520-000,-9.8249626
78525-000,-10.1701716
78530-000,-10.2456944
78535-000,-11.0832723
78540-000,-11.4009348
78550-000,-11.8947882
78560-000,-11.7711809
78563-000,-11.2759004
78573-000,-12.4472773
78575-000,-11.2536793
78578-000,26.0579162
78580-000,-10.0110748
78590-000,-9.589506499999999
78593-000,-10.112455
78600-000,-15.3451417
78625-000,-15.0367401
78630-000,-14.3753491
78635-000,-13.9398971
78640-000,-13.4129933
78643-000,-12.2387614
78645-000,-10.0036656
78652-000,-10.2821733
78655-000,-10.8134376
78670-000,-11.6179276
78675-000,-12.9302494
78690-000,-14.5623423
78695-000,-16.3964424
78760-000,-16.3760849
78770-000,-16.8571231
78780-000,-17.4640611
78785-000,-17.8601223
78790-000,-17.2059584
78795-000,-16.8015772
78800-000,-15.9334398
78810-000,-16.3249713
78820-000,-16.0010539
78840-000,-15.3238812
78850-000,-15.0375659
78870-000,-13.3906941
78875-000,-12.9655697
78880-000,-12.3869524
78885-000,-11.7814177
78888-000,-12.8719622
78890-000,-12.97875
78957-000,30.0117705
78960-000,-10.8707143
79130-000,-21.7803145
79140-000,-21.4083288
79150-000,-21.4960714
79170-000,-20.978471
79180-000,-20.6444521
79190-000,-20.4208928
79200-000,-20.4593257
79210-000,-20.6209852
79220-000,-21.1205189
79230-000,-21.5057124
79240-000,-21.5039124
79260-000,-21.9111483
79280-000,-20.999348
79290-000,-21.0740834
79380-000,-20.1094038
79400-000,-18.3714305
79410-000,-17.9713362
79415-000,-17.7546792
79420-000,-19.0966222
79430-000,-19.8905975
79480-000,-19.0013425
79490-000,-19.1513605
79500-000,-19.4937825
79540-000,-19.0799494
79550-000,-18.6160648
79560-000,-18.9204093
79570-000,-20.1465336
79580-000,-19.6787621
79670-000,-21.0944349
79680-000,-19.5863953
79700-000,-22.3391264
79730-000,-22.4032426
79735-000,30.8568345
79740-000,-22.3738777
79750-000,-21.8463916
79760-000,-22.408708
79770-000,-22.1552335
79780-000,-21.8150292
79800-000,-22.3643537
79880-000,-22.0231222
79890-000,-22.0314341
79900-000,-22.3689774
79910-000,-22.1729241
79920-000,-22.6147603
79930-000,-22.8768044
79935-000,-23.8885298
79940-000,-22.5273654
79950-000,-23.0084202
79960-000,-23.4285177
79965-000,-23.3667186
79970-000,-23.7184378
79980-000,-23.9619279
79990-000,-23.1887409
83190-000,-25.9334196
83255-000,-25.6354905
83260-000,-25.7664283
83280-000,-25.8757863
83350-000,-25.5390775
83370-000,-25.2780559
83420-000,-25.3723239
83430-000,-25.2145756
83490-000,-24.7593123
83535-000,-25.2346654
83540-000,-25.12785
83560-000,-25.1169056
83570-000,-24.8928967
83650-000,-25.5246109
83730-000,-25.7054489
83750-000,-25.734685
83800-000,-25.8595156
83820-000,-25.6597428
83850-000,-26.0286752
83860-000,-26.0836686
83880-000,-26.1130593
83900-000,-25.9243659
84130-000,-25.4743735
84140-000,-25.578874
84145-000,-24.8690707
84150-000,-25.6335077
84200-000,-24.3439722
84220-000,-24.2398097
84240-000,-24.4748345
84300-000,-24.683245
84320-000,-24.6790871
84350-000,-24.2009163
84400-000,-25.1023112
84430-000,-25.2641605
84450-000,-24.9998867
84460-000,-24.9449414
84470-000,-24.6489553
84500-000,-25.4756137
84550-000,-25.6740632
84560-000,-25.7139624
84570-000,-25.8728975
84600-000,-26.1116932
84620-000,-25.9259497
84640-000,-26.1913744
84900-000,-23.8124402
84925-000,-23.9207049
84935-000,-23.7900802
84940-000,-23.6736555
84945-000,-23.6354854
84950-000,-23.8707731
84990-000,-24.0537015
85139-400,-25.5690214
85140-000,-25.4675864
85150-000,-25.0455931
85155-000,-25.6070087
85170-000,-25.8178186
85200-000,-24.6661683
85260-000,-24.4815979
85270-000,-24.8724898
85340-000,-25.5385978
85350-000,-25.215352
85400-000,-25.1287471
85410-000,-24.5208392
85415-000,-24.6938177
85420-000,-24.7650935
85440-000,-24.5290419
85460-000,-25.478007
85470-000,-25.2284565
85485-000,-25.4159429
85530-000,-26.3479326
85540-000,-26.0545619
85550-000,-25.997232
85555-000,-26.4307273
85560-000,-25.8359374
85570-000,-25.7904894
85580-000,-25.9857966
85585-000,-25.881882
85615-000,-26.2442498
85640-000,-25.9118938
85660-000,-25.7717353
85670-000,-25.7676457
85685-000,-25.6035708
85700-000,-26.2499424
85710-000,-26.0717676
85750-000,-25.7300606
85760-000,-25.6200963
85770-000,-25.6801783
85790-000,-25.4889021
85830-000,-24.2742123
85840-000,-25.1566423
85845-000,-25.0152808
85875-000,-25.4479527
85877-000,-25.3849055
85884-000,-25.2686474
85887-000,-25.3446215
85890-000,-25.1000552
85892-000,-24.8923552
85930-000,-24.4420561
85935-000,-24.4544474
85940-000,-24.5769069
85945-000,-24.6487533
85950-000,-24.2570411
85955-000,-24.4351582
85960-000,-24.5836925
85980-000,-24.2114525
85988-000,-24.7174429
85990-000,-24.2463363
86130-000,-22.9959817
86140-000,-22.8677226
86150-000,-22.7960186
86160-000,-22.7238417
86165-000,-22.884066
86170-000,-23.0812458
86200-000,-23.2547722
86210-000,-23.2509757
86220-000,-23.4049892
86225-000,-23.5519676
86240-000,-23.4612179
86270-000,-23.7249597
86280-000,-23.2333056
86300-000,-23.197833
86310-000,-23.4251941
86340-000,-22.9268039
86350-000,-23.0677201
86360-000,-23.1783757
86380-000,-23.0335054
86390-000,-23.0113046
86400-000,-23.1580947
86410-000,-23.2408565
86420-000,-23.477269
86430-000,-23.341137
86450-000,-23.5732384
86455-000,-23.4749389
86460-000,-23.3108561
86490-000,-23.4547118
86600-000,-23.2585461
86610-000,-23.0524038
86630-000,-22.8257588
86650-000,-22.7364759
86670-000,-22.7174957
86690-000,-22.8382929
86720-000,-23.3332714
86730-000,-23.2752845
86750-000,-23.2049201
86770-000,-23.0440379
86825-000,-23.7944567
86840-000,-24.0345197
86845-000,-24.1783477
86860-000,-24.1978475
86870-000,-24.2684506
86890-000,-23.654251
86900-000,-23.6386271
86925-000,-23.9350742
86930-000,-24.0092484
86945-000,-23.8606851
86950-000,-23.8974827
86960-000,-24.0585741
86975-000,-23.4500163
86990-000,-23.5266796
87140-000,-23.450293
87155-000,-23.5551034
87160-000,-23.2649817
87200-000,-23.701721
87225-000,-23.4489899
87240-000,-23.6841722
87250-000,-23.9145273
87260-000,-23.9753129
87265-000,-23.8132525
87270-000,-23.7427949
87280-000,-24.3389217
87320-000,-24.5747439
87330-000,-24.6492017
87340-000,-24.3254723
87345-000,-24.6176597
87355-000,-24.4253491
87360-000,-24.1611617
87370-000,-24.0271374
87380-000,-24.1291732
87390-000,-24.2670414
87400-000,-23.7400793
87430-000,-23.6685139
87470-000,-24.0081483
87485-000,-23.3656211
87490-000,-23.4290277
87530-000,-23.3919306
87540-000,-23.8505959
87550-000,-23.8947548
87560-000,-24.0260564
87580-000,-24.0943485
87600-000,-23.203748
87650-000,-23.0066333
87660-000,-22.8453057
87750-000,-23.1206056
87780-000,-23.2702315
87800-000,-23.5061439
87820-000,-23.3936175
87830-000,-23.3566833
87890-000,-22.7289672
87900-000,-22.9262769
87910-000,-23.1356115
87920-000,-23.1034659
87970-000,-22.7956486
87980-000,-22.7318805
87990-000,-22.6506458
88130-000,-27.6127501
88140-000,-27.7509695
88160-000,-27.4246575
88180-000,-27.4944749
88190-000,-27.3631983
88200-000,-27.2433155
88210-000,-27.1769909
88215-000,-27.1604275
88220-000,-27.106748
88240-000,-27.31507
88270-000,-27.3069805
88320-000,-26.8493716
88340-000,-27.0640028
88360-000,-27.1004283
88375-000,-26.8394809
88380-000,-26.7547956
88385-000,-26.8039789
88390-000,-26.6904274
88400-000,-27.4410179
88410-000,-27.433782
88420-000,-27.4229369
88430-000,-27.522678
88440-000,-27.5010346
88443-000,-27.3699127
88445-000,-27.4581992
88450-000,-27.7325711
88460-000,-27.5398791
88470-000,-27.6728835
88490-000,-27.9949643
88495-000,-28.0549258
88535-000,-27.604634
88540-000,-27.4919342
88570-000,-27.6381188
88580-000,-27.8518037
88590-000,-27.6985181
88600-000,-28.2990034
88640-000,-28.3927089
88650-000,-28.0278627
88680-000,-27.8186676
88710-000,-28.5787234
88715-000,-28.6504899
